Aug_24,Label,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,X18,Y18,X19,Y19,X20,Y20,X21,Y21,X22,Y22,X23,Y23,X24,Y24,X25,Y25,X26,Y26,X27,Y27,X28,Y28,X29,Y29,X30,Y30,X31,Y31,X32,Y32,X33,Y33,X34,Y34,X35,Y35,X36,Y36,X37,Y37,X38,Y38,X39,Y39,X40,Y40,X41,Y41,X42,Y42,X43,Y43,X44,Y44,X45,Y45,X46,Y46,X47,Y47,X48,Y48,X49,Y49,X50,Y50,X51,Y51,X52,Y52,X53,Y53,X54,Y54,X55,Y55,X56,Y56,X57,Y57,X58,Y58,X59,Y59,X60,Y60,X61,Y61,X62,Y62,X63,Y63,Y63
MO-864-E-401.jpg,E401,6020,6579,5995.5,6546.5,6051.5,6542.5,6103.5,6558.5,5803.5,6562.5,5839.5,6566.5,5843.5,6534.5,5715.5,6114.5,5735.5,6150.5,5763.5,6130.5,6135.5,5890.5,6135.5,5942.5,6171.5,5926.5,5084.5,6748.5,4844.5,5998.5,4994.5,5956.5,4934.5,5650.5,5378.5,4984.5,5576.5,5074.5,5714.5,4882.5,NA,NA,5930.5,12082.5,5876.5,12016.5,5966.5,12010.5,6032.5,11992.5,5502.5,12146.5,5546.5,12146.5,5534.5,12106.5,5370.5,11590.5,5390.5,11630.5,5430.5,11590.5,5790.5,11014.5,5798.5,11070.5,5850.5,11034.5,4432.5,12985.5,3536.5,11617.5,3736.5,11409.5,3592.5,10945.5,4288.5,9721.5,4680.5,9937.5,NA,NA,NA,NA,7264.5,18369.5,7168.5,18217.5,7376.5,18305.5,7488.5,18369.5,6482.5,17918.5,6536.5,17954.5,6542.5,17912.5,6830.5,16760.5,6842.5,16838.5,6902.5,16820.5,7946.5,16610.5,7928.5,16682.5,7994.5,16682.5,5018.5,18124.5,4730.5,15664.5,4982.5,15472.5,5150.5,14656.5,6734.5,13348.5,7154.5,14020.5,7910.5,13792.5,9290.5,,
MO-865-E-403.jpg,E403,5434,4117,5370.5,4127.5,5419.5,4080.5,5446.5,4054.5,5238.5,4271.5,5274.5,4252.5,5244.5,4243.5,5035.5,4094.5,5071.5,4093.5,5062.5,4072.5,5162.5,3874.5,5188.5,3891.5,5197.5,3858.5,5074.5,4506.5,4772.5,4286.5,4822.5,4254.5,4764.5,4154.5,NA,NA,4718.5,3974.5,4666.5,3908.5,NA,NA,5919.5,11343.5,5829.5,11205.5,6003.5,11256.5,6114.5,11292.5,5256.5,11379.5,5331.5,11394.5,5292.5,11334.5,4935.5,10239.5,4971.5,10287.5,5016.5,10254.5,6102.5,9450.5,6105.5,9501.5,6165.5,9492.5,3183.5,12524.5,NA,NA,2703.5,10220.5,NA,NA,2931.5,7100.5,NA,NA,4239.5,7028.5,6135.5,5288.5,7355.5,17171.5,7267.5,17119.5,7547.5,17223.5,7631.5,17227.5,6643.5,17115.5,6699.5,17123.5,6699.5,17063.5,6718.5,16326.5,6740.5,16372.5,6776.5,16338.5,7642.5,16020.5,7622.5,16088.5,7684.5,16080.5,5332.5,17704.5,4868.5,16080.5,5204.5,16112.5,NA,NA,5577.5,13819.5,NA,NA,NA,NA,8038.5,,
MO-866-E-404.jpg,E404,4396,4639,4293.5,4590.5,4416.5,4572.5,4461.5,4563.5,3981.5,4560.5,4017.5,4566.5,4011.5,4530.5,4188.5,4275.5,4209.5,4308.5,4227.5,4278.5,4518.5,4107.5,4512.5,4143.5,4554.5,4140.5,3867.5,4864.5,3477.5,4324.5,3585.5,4294.5,3489.5,3988.5,3741.5,3352.5,3957.5,3448.5,4137.5,3268.5,4791.5,2800.5,5853.5,12088.5,5751.5,12016.5,5889.5,11980.5,5991.5,11986.5,5229.5,12328.5,5265.5,12310.5,5241.5,12268.5,5007.5,11584.5,5067.5,11626.5,5067.5,11572.5,5619.5,10798.5,5631.5,10864.5,5679.5,10834.5,4949.5,13182.5,NA,NA,3593.5,12210.5,3281.5,11838.5,3629.5,9846.5,4253.5,9882.5,4289.5,9438.5,5117.5,8046.5,5745.5,18285.5,5729.5,18233.5,5825.5,18269.5,5901.5,18285.5,5257.5,18201.5,5301.5,18205.5,5293.5,18165.5,5313.5,17385.5,5325.5,17445.5,5369.5,17433.5,6203.5,17455.5,6175.5,17499.5,6211.5,17503.5,NA,NA,NA,NA,NA,NA,NA,NA,5497.5,15990.5,5801.5,16782.5,6313.5,16206.5,NA,,
mo-867-e-0405.jpg,E405,4960,5036,4863.5,4979.5,4971.5,5003.5,5023.5,5007.5,4555.5,5067.5,4595.5,5059.5,4579.5,5031.5,4511.5,4691.5,4535.5,4719.5,4543.5,4699.5,4955.5,4475.5,4955.5,4515.5,4991.5,4511.5,4267.5,5451.5,3679.5,4864.5,3791.5,4776.5,3599.5,4328.5,3967.5,3536.5,4199.5,3640.5,4391.5,3448.5,4895.5,2952.5,5471.5,10865.5,5441.5,10793.5,5537.5,10805.5,5603.5,10823.5,4847.5,10817.5,4907.5,10817.5,4889.5,10775.5,4925.5,10127.5,4955.5,10187.5,4991.5,10169.5,5741.5,9443.5,5735.5,9521.5,5789.5,9521.5,3741.5,11617.5,NA,NA,NA,NA,NA,NA,3917.5,7673.5,NA,NA,NA,NA,NA,NA,4725.5,17848.5,4693.5,17788.5,4785.5,17780.5,4869.5,17772.5,4041.5,17600.5,4081.5,17628.5,4089.5,17584.5,4337.5,16980.5,4349.5,17016.5,4393.5,17000.5,5229.5,16428.5,5213.5,16480.5,5269.5,16488.5,NA,NA,NA,NA,NA,NA,NA,NA,3741.5,14482.5,4141.5,14792.5,4969.5,14276.5,NA,,
MO-868-E-406.jpg,E406,4965,4563,4985.5,4520.5,5039.5,4529.5,5084.5,4550.5,4754.5,4484.5,4781.5,4499.5,4790.5,4466.5,4793.5,4106.5,4805.5,4145.5,4835.5,4121.5,5201.5,4022.5,5186.5,4070.5,5228.5,4064.5,3987.5,4735.5,3811.5,3847.5,3979.5,3839.5,4107.5,3519.5,4291.5,2823.5,4547.5,2983.5,4699.5,2711.5,5603.5,1991.5,5907.5,12149.5,5907.5,12077.5,6003.5,12037.5,6067.5,12037.5,5399.5,12254.5,5447.5,12248.5,5429.5,12218.5,5333.5,11612.5,5381.5,11648.5,5393.5,11600.5,5987.5,11240.5,5987.5,11306.5,6041.5,11282.5,4361.5,13222.5,3473.5,11926.5,3725.5,11806.5,3485.5,11134.5,4037.5,9658.5,4529.5,9826.5,4865.5,9406.5,5969.5,8758.5,6247.5,18563.5,6187.5,18519.5,6295.5,18507.5,6355.5,18495.5,6003.5,18615.5,6055.5,18603.5,6035.5,18575.5,5794.5,18268.5,5827.5,18286.5,5830.5,18247.5,6181.5,17903.5,6184.5,17954.5,6220.5,17921.5,5587.5,19373.5,4825.5,18833.5,4921.5,18653.5,4579.5,18263.5,4723.5,17033.5,5131.5,17147.5,NA,NA,6067.5,,
MO-869-E-408.jpg,E408,4722,4621,4700.5,4572.5,4781.5,4557.5,4832.5,4554.5,4392.5,4606.5,4419.5,4606.5,4410.5,4579.5,4422.5,4258.5,4440.5,4282.5,4458.5,4264.5,4818.5,3994.5,4815.5,4033.5,4848.5,4024.5,3780.5,4889.5,3576.5,4223.5,3684.5,4139.5,3678.5,3749.5,3930.5,3215.5,4206.5,3275.5,4416.5,2987.5,4932.5,2555.5,6078.5,13049.5,5982.5,12983.5,6096.5,12953.5,6162.5,12929.5,5448.5,13229.5,5502.5,13229.5,5478.5,13199.5,5082.5,12581.5,5124.5,12611.5,5136.5,12569.5,5748.5,11777.5,5766.5,11831.5,5814.5,11807.5,4438.5,14609.5,3222.5,13345.5,3510.5,13089.5,2966.5,12449.5,3046.5,10641.5,3750.5,10833.5,4214.5,10129.5,NA,NA,6466.5,17638.5,6450.5,17566.5,6554.5,17562.5,6622.5,17574.5,5934.5,17606.5,5978.5,17610.5,5970.5,17570.5,5870.5,16838.5,5894.5,16874.5,5922.5,16846.5,6770.5,16102.5,6770.5,16158.5,6814.5,16150.5,4802.5,18475.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
MO-870-E-409.jpg,E409,4516,4900,4529.5,4849.5,4567.5,4819.5,4613.5,4855.5,4381.5,4839.5,4405.5,4855.5,4407.5,4819.5,4365.5,4307.5,4379.5,4347.5,4403.5,4329.5,4743.5,4185.5,4723.5,4233.5,4781.5,4223.5,3505.5,5111.5,3235.5,4049.5,3409.5,3983.5,3361.5,3563.5,4039.5,2711.5,4237.5,2861.5,4435.5,2651.5,5467.5,2243.5,5389.5,11634.5,5371.5,11562.5,5455.5,11526.5,5527.5,11538.5,4981.5,11562.5,5035.5,11574.5,5029.5,11520.5,4945.5,10884.5,4981.5,10932.5,5013.5,10905.5,5737.5,10453.5,5725.5,10501.5,5777.5,10489.5,3789.5,12188.5,3285.5,10448.5,NA,NA,3323.5,9910.5,4103.5,8386.5,4667.5,8758.5,5075.5,8422.5,6707.5,7882.5,6219.5,17015.5,6211.5,16951.5,6255.5,16903.5,6315.5,16907.5,5883.5,17055.5,5923.5,17055.5,5899.5,17015.5,5495.5,16419.5,5531.5,16451.5,5543.5,16411.5,6219.5,15959.5,6219.5,16015.5,6267.5,15999.5,5267.5,18216.5,4195.5,17000.5,4387.5,16824.5,4147.5,16120.5,4627.5,14784.5,5235.5,15016.5,5483.5,14488.5,6659.5,,
MO-871-E-410.jpg,E410,5502,4762,5405.5,4674.5,5537.5,4716.5,5582.5,4716.5,5069.5,4734.5,5102.5,4734.5,5090.5,4704.5,5051.5,4221.5,5069.5,4245.5,5090.5,4224.5,5618.5,4002.5,5609.5,4056.5,5648.5,4047.5,4232.5,5155.5,3932.5,3991.5,4154.5,4027.5,4118.5,3787.5,4130.5,2911.5,4592.5,2921.5,4856.5,2657.5,6008.5,2025.5,5488.5,12030.5,5360.5,11882.5,5548.5,12018.5,5620.5,12018.5,4908.5,11906.5,4952.5,11910.5,4936.5,11874.5,4972.5,11362.5,5000.5,11402.5,5040.5,11370.5,5684.5,11154.5,5676.5,11214.5,5740.5,11210.5,4008.5,12591.5,3280.5,11279.5,3608.5,11223.5,3544.5,10447.5,4120.5,9431.5,NA,NA,4920.5,9183.5,6384.5,8567.5,4938.5,17564.5,4896.5,17543.5,4944.5,17504.5,5013.5,17495.5,4629.5,17681.5,4662.5,17666.5,4635.5,17639.5,4314.5,17273.5,4350.5,17300.5,4359.5,17267.5,4794.5,16847.5,4803.5,16895.5,4848.5,16877.5,NA,NA,3424.5,17940.5,3640.5,17706.5,3220.5,17352.5,3220.5,16326.5,3826.5,16326.5,3910.5,15978.5,4696.5,,
MO-872-E-411.jpg,E411,5340,4760,5323.5,4739.5,5349.5,4707.5,5385.5,4687.5,5195.5,4815.5,5221.5,4809.5,5209.5,4795.5,5041.5,4601.5,5061.5,4613.5,5073.5,4597.5,5216.5,4331.833,5227.167,4367.833,5253.833,4341.167,4896.5,5322.5,4302.5,4932.5,4410.5,4806.5,NA,NA,4140.5,3966.5,4512.5,3894.5,4518.5,3702.5,4710.5,3222.5,5588.5,12466.5,5564.5,12422.5,5632.5,12394.5,5700.5,12382.5,5112.5,12482.5,5160.5,12490.5,5152.5,12446.5,5088.5,11914.5,5116.5,11966.5,5152.5,11926.5,5584.5,11258.5,5584.5,11314.5,5632.5,11278.5,3972.5,13385.5,3108.5,11921.5,3288.5,11813.5,3036.5,11165.5,3660.5,9665.5,4176.5,9809.5,4428.5,9377.5,NA,NA,5844.5,17404.5,5844.5,17360.5,5908.5,17320.5,5988.5,17316.5,5232.5,17448.5,5288.5,17448.5,5260.5,17416.5,5292.5,16784.5,5316.5,16824.5,5340.5,16804.5,5984.5,16220.5,5980.5,16272.5,6028.5,16252.5,4616.5,18201.5,3920.5,17289.5,NA,NA,3840.5,16153.5,4440.5,14929.5,NA,NA,5240.5,14593.5,6240.5,,
MO-873-E-413.jpg,E413,5164,4326,5139.5,4293.5,5195.5,4277.5,5247.5,4269.5,4979.5,4361.5,5023.5,4353.5,5011.5,4329.5,4803.5,4045.5,4823.5,4073.5,4843.5,4045.5,5135.5,3797.5,5135.5,3845.5,5179.5,3821.5,4423.5,4753.5,4051.5,4077.5,4139.5,4045.5,4051.5,3809.5,4283.5,3285.5,4539.5,3209.5,4583.5,3069.5,4943.5,2629.5,5306.5,10033.5,5279.5,10000.5,5351.5,9997.5,5426.5,9985.5,4988.5,10069.5,5030.5,10072.5,5018.5,10024.5,4848.5,9621.5,4870.5,9641.5,4890.5,9613.5,5312.5,9238.5,5322.5,9278.5,5360.5,9258.5,4256.5,10762.5,3560.5,9784.5,3812.5,9688.5,3638.5,9232.5,3956.5,8224.5,NA,NA,4298.5,8248.5,4718.5,7102.5,5359.5,17240.5,5331.5,17196.5,5399.5,17168.5,5463.5,17184.5,4967.5,17248.5,5019.5,17244.5,5007.5,17216.5,4821.5,16637.5,4851.5,16664.5,4878.5,16628.5,5278.5,16058.5,5290.5,16109.5,5329.5,16082.5,4228.5,18023.5,3412.5,16935.5,3676.5,16767.5,3468.5,16191.5,NA,NA,4412.5,15217.5,4628.5,14921.5,4988.5,,
MO-874-E-415 (3).jpg,E415,4990,5055,4968.5,5018.5,5022.5,5006.5,5076.5,5006.5,4722.5,5048.5,4761.5,5048.5,4749.5,5021.5,4525.5,4643.5,4551.5,4667.5,4563.5,4635.5,4979.5,4379.5,4983.5,4435.5,5027.5,4413.5,3893.5,5583.5,3455.5,4497.5,NA,NA,3449.5,4215.5,3689.5,3345.5,4061.5,3513.5,4289.5,3159.5,5015.5,2559.5,5069.5,10505.5,5049.5,10453.5,5101.5,10445.5,5161.5,10453.5,4557.5,10433.5,4617.5,10442.5,4599.5,10412.5,4470.5,9785.5,4494.5,9818.5,4515.5,9791.5,5115.5,9542.5,5115.5,9596.5,5166.5,9596.5,3880.5,11223.5,3008.5,9959.5,NA,NA,3136.5,9167.5,3648.5,8095.5,4072.5,8351.5,4264.5,8087.5,4912.5,7319.5,6032.5,16656.5,5952.5,16568.5,6080.5,16568.5,6184.5,16520.5,5336.5,16719.5,5390.5,16719.5,5378.5,16677.5,4928.5,15825.5,4964.5,15861.5,4994.5,15831.5,5876.5,15243.5,5888.5,15327.5,5948.5,15303.5,NA,NA,2974.5,16448.5,3250.5,16232.5,2866.5,15320.5,3394.5,13400.5,NA,NA,4534.5,13160.5,NA,,
