,INVO,Spec_int,B11,Na23,Mg26,Al27,P31,S34,K39,Ca44,Fe54,Mn55,Co59,Ni60,Cu63,Zn66,As75,Rb85,Sr88,Mo98,Cd111
80,588564,6,-0.7458162,-0.075046115,0.75508463,-0.07715385,1.4843199,0.09441398,-0.38417286,-0.57967067,0.09544171,1.4780935,1.1063638,-0.13256337,-0.5550116,0.35636076,0.030455308,-0.43708023,-0.81971055,0.3346024,-0.004963973
81,588345,6,0.09515369,-0.35726184,0.53363025,-0.058841605,0.37507385,0.09862641,3.058634,-0.59404016,0.4173528,-0.15579087,-0.40268978,-0.082634896,-0.3492646,0.49361512,-0.10727682,4.077033,-0.5948657,0.2772898,-0.08085031
82,588274,6,0.15032741,-0.451233,-1.0636566,-0.09039971,-0.7505887,0.068951815,-0.8820156,1.1990956,0.44113114,0.22582138,-0.104987524,-0.06298238,-0.48099914,-0.41353646,-0.11994201,-0.45301625,0.88867205,-0.41177487,0.052638605
83,588353,6,-0.24111861,-0.6548885,-0.3889327,-0.089216225,-0.2711272,0.091780655,-0.38260823,1.2233804,0.37798712,-0.025827434,-0.30996415,-0.21806827,-0.3423503,-0.08156345,-0.12438029,-0.8886978,0.8014085,0.06282131,-0.050044544
84,588439,6,-0.36317295,-0.61474925,-1.2475271,-0.089024715,-0.07224582,0.068297304,0.34962073,-0.793896,-0.12585115,-0.53385395,-0.77797234,-0.17953406,-0.6399261,-0.8124463,-0.10302171,0.7529778,-1.099797,0.055793785,-0.15415294
85,483177,6,-0.0761229,0.38598672,-0.19061215,-0.095614724,0.4097193,0.07735503,-0.50600946,-0.043203082,0.018724594,-1.0306196,-0.92832476,-0.23182657,1.0360364,-1.159128,-0.079037406,0.7437193,0.029078912,0.035027526,-0.17257364
86,588562,6,-0.10349604,-0.89938813,-0.023831122,-0.08745603,-0.659014,0.06891624,0.63314843,0.51727915,0.010003101,-1.1085609,-1.1414639,-0.29907432,-0.6328618,-0.63237566,-0.059718817,0.57969844,0.45657337,0.08395631,-0.14435846
87,483171,6,-0.030863203,-0.55270296,-0.22564262,-0.087185934,0.7103644,0.09001626,-0.15411527,0.81967235,-0.014365184,-0.02001734,-0.23610689,-0.057826843,-0.7242472,0.06277709,-0.07073527,-0.5240902,0.52032775,0.4358407,0.7741436
88,588435,6,-0.16256478,-0.7757996,-1.1266745,-0.08290301,0.00598678,0.06796107,0.7901336,-1.1043423,0.000583468,-0.7995875,-0.6576624,-0.14920695,-0.7398133,-0.8152747,-0.091823004,0.7286088,-1.1556529,-0.3562779,0.020420292
89,483168,6,0.050617095,0.48814878,0.14276525,-0.08500179,-0.23042019,0.06757011,1.3099433,0.9685731,0.43118757,1.0977938,1.219013,-0.0723535,-0.39145133,0.08670267,-0.055764303,1.1224433,0.72988695,-0.13608234,0.1816517
90,588718,6,0.28806448,-0.45783845,-0.9465774,-0.09061921,-1.0727035,0.06845505,-1.0778049,0.32185042,0.25272202,0.5101065,0.13151264,-0.19449753,-0.6751187,-0.21398342,-0.09161113,-0.19122615,-0.2569724,0.61768985,-0.08227338
91,588653,6,-0.75998193,-0.5872013,-1.5508435,-0.082899764,-0.69662225,0.077103294,-0.9597673,-1.1139487,-0.018527992,0.64702225,0.13530374,-0.25121477,-0.7118425,-0.55914414,-0.120602876,-1.0155393,-1.2272133,0.49891722,-0.23471583
92,588711,6,0.0607617,-0.22282197,0.3999851,-0.07813696,-0.14024282,0.09306811,0.44570908,-0.13601324,-0.1625974,1.0779419,0.48196426,-0.18135644,-0.7574538,0.63976634,-0.100381404,-0.060722426,-0.30167645,-0.29294154,0.17197505
93,594344,6,-0.64581007,-0.5790865,-0.5393748,-0.077856384,-0.80170655,0.075467676,-0.22864114,-0.6343814,-0.09976022,1.1872742,1.0395674,-0.16171676,-0.5379263,-0.15091088,-0.08735424,0.60219854,-0.84723884,-0.2442263,0.049665567
